name,number_female,number_male,prob_female,prob_male,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
Kareemah,72,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
Kareen,148,251,0.6374937841869717,0,0,0,0,0,27.5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,28,0,0,130,0,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0
Kareena,416,0,1,0,0,0,0,0,194,0,0,0,0,35,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,124,0,0,0,11,0,0,0,0,35,0,0,0,0,0,0,0
Karel,124,10,0.7035527082119977,0,0,0,0,0,39,0,0,0,0,10,0,0,0,0,16,5,6,0,0,0,0,0,32,0,5,0,0,0,0,5,0,0,0,0,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kareli,80,0,1,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Karelly,16,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Karely,1125,0,1,0,0,0,0,123,590,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,357,0,0,0,5,0,0,0
Karem,29,0,0.6638176638176638,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karema,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karen,982629,783,0.9971992427319588,0,1471,10793,7739,6789,45467,10120,14865,3857.5,2819,10295.5,15281,3471,8539.5,4010,30618.5,13891.5,11704,7284,14228,17054,17039,5168,25863.5,22550,12099,5659,3744,9465,4660,8653,3559,17168,4119,1763,44169,30249.5,11211,9815,32940,5396,8879,4329,14915,23057,6843,9393.5,2043,17019,14090.5,10020,1733
Karena,1128,0,1,0,0,0,0,0,474,0,0,0,0,53,12,0,5,0,40,28,0,0,0,0,0,0,44,5,5,0,0,0,0,0,0,5,0,0,190,48,12,5,64,0,0,0,0,114,0,0,0,24,0,0,0
Karene,5,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karenna,27,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karess,12,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karessa,22,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Karey,559,5,0.7892457596535547,0,0,0,0,0,163,5,0,0,0,11,9,0,5,0,48,23,0,0,0,0,0,0,43,10,0,0,0,0,0,0,0,0,0,0,36,79,0,5,38,0,0,0,0,64,0,6,0,0,8,0,0
Kari,55980,0,0.9892860769777596,0,130,342,362,747,5795,942,385,14,29,1405,599,198,1832,445,3092,1811,794,529,395,418,526,148,3315,5057,1127,160,656,655,1059,810,77,581,260,147,2260,2629,1045,1338,1423,0,210,687,580,2828,810,797,62,2384,3529,349,207
Karia,5,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kariana,17,0,1,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Kariann,49,0,1,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karianna,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Karianne,56,0,1,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Karicia,18,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Karie,2963,0,1,0,0,0,5,22,610,33,11,0,0,60,0,0,62,0,238,110,21,15,0,16,5,0,343,133,86,0,5,18,5,5,0,5,0,0,165,241,63,43,111,0,0,0,5,189,53,5,0,104,176,0,0
Kariem,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karigan,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karil,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karilyn,22,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karim,6,2865,0,0.9871709798717098,0,0,0,80,593,0,0,5,0,207,40,0,0,0,116,11,0,0,0,38,42,0,84,0,0,0,0,31,0,0,0,218,0,0,366,37,0,0,206,0,0,0,0,356,0,75,0,0,0,0,0
Karima,486,0,1,0,0,0,0,0,36,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,222,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0
Karimah,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,39,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Karime,1500,0,1,0,0,0,0,156,493,63,0,0,0,35,26,0,0,0,67,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,11,13,0,0,0,0,0,0,0,0,610,0,0,0,5,0,0,0
Karin,24530,0,0.995083751799698,0,9,58,21,119,3754,321,532,187,28,498,159,59,268,27,1899,479,163,96,136,1072,334,35,1342,1226,371,11,33,158,40,89,44,1243,16,0,3369,1119,123,371,1454,93,34,22,93,820,129,327,0,906,819,24,0
Karina,54455,110,0.995562571253179,0,29,90,109,1720,9979.5,697,400,96,22,2936,754,12,193,165,3422,389,247,94,28,812,398,0,572,450,174,0,0,664,0,117,5,1514,453,459,3785,489,195,624,791,79,159,0,230,4406,292,534,0,1131,464,0,0
Karine,296,0,1,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,93,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Karinna,127,0,1,0,0,0,0,0,98,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
Karinne,10,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karis,3309,0,0.986180210060807,0,0,64,32,30,536,36,0,0,0,174,210,0,18,0,120,95,19,40,12,5,111,0,134,17,42,5,0,158,0,0,0,13,0,0,100,173,51,20,134,0,72,0,84,572,0,125,0,84,23,0,0
Karisa,922,0,1,0,0,0,0,0,284,5,0,0,0,33,5,0,5,0,49,32,0,0,0,10,0,0,26,19,7,0,0,0,0,0,0,5,0,0,72,42,0,0,80,0,0,0,0,134,5,0,0,63,46,0,0
Karisha,10,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Karishma,296,0,1,0,0,0,0,0,143,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,84,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
Karisia,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Karisma,743,0,1,0,0,0,0,11,258,5,0,0,0,36,21,0,0,0,19,5,0,0,0,0,5,0,0,0,0,0,0,16,0,0,0,5,0,0,149,0,0,0,0,0,0,0,0,207,0,0,0,0,6,0,0
Karissa,16973,0,1,0,5,79,114,344,2829,340,181,0,0,750,256,48,253,73,767,506,148,198,104,328,162,30,641,604,383,18,58,249,59,153,58,284,98,105,937,769,261,375,804,116,63,62,194,1399,268,181,0,610,615,84,10
Karita,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Kariyah,5,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karizma,443,0,1,0,0,0,0,10,129,0,0,0,0,13,8,0,0,0,15,0,0,0,0,0,0,0,5,0,0,0,0,22,0,0,0,0,0,0,83,7,0,0,14,0,0,0,0,132,0,0,0,5,0,0,0
Karl,44,94169,0,0.9909147900848816,245,798,368,760,3754.5,1135,1471,712,122,2265,1131,378,1503,508,6020,2519,1197,755,2040,2758,1762,396,2859,2647,2154,625,329,1147,210,576,304,3609,448,103,4549,5933,942,948,3785,246,627,137,857,4125,1316,1664,118,1127.5,1752,593,58
Karla,84525,64,0.9964669159263198,0,60,806,737,2055,8428,1379,417,156,12,2647,1509,35,2237,483,4842,2119,1461,712,1141,938,800,130,2617,2165,1747,396,402,1333,638,837,20,1331,670,465,3360,3079,1322,1110,1895,21,394,692,916,11385,739,1145,26,1720,2021,355,100
Karlee,9722,0,1,0,0,251,159,155,737,154,10,0,0,351,285,5,229,128,339,312,142,264,232,15,114,0,465,220,286,185,11,252,41,70,0,142,6,13,298,524,259,143,524,0,115,18,297,818,382,125,0,304,228,97,17
Karleen,393,0,1,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,22,0,0,0,5,0,0,0,19,48,0,0,0,0,0,0,0,0,0,0,78,5,0,0,0,5,0,0,0,0,6,0,0,15,47,0,0
Karlei,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karleigh,2433,0,1,0,0,126,47,0,63,0,6,0,0,95,126,0,0,0,74,59,0,75,131,5,70,0,104,0,77,78,0,134,0,0,0,20,0,0,104,168,50,0,147,0,78,0,109,323,0,113,0,0,12,39,0
Karlene,1148,0,1,0,0,0,0,0,256,0,0,0,0,6,0,0,64,10,77,32,0,0,0,19,0,0,134,72,0,0,0,0,0,0,0,0,0,0,163,109,5,5,58,0,0,0,0,12,10,0,0,57,59,0,0
Karley,5203,0,1,0,0,204,57,17,405,13,0,0,0,221,204,5,109,7,254,133,56,123,207,5,48,0,308,121,164,120,0,181,5,17,0,55,0,5,197,332,93,30,303,0,66,0,210,530,76,124,0,62,111,25,0
Karli,7916,0,1,0,0,155,44,154,802,118,35,0,0,303,229,11,104,68,432,269,86,95,294,42,78,0,306,183,239,77,5,142,16,41,0,141,0,56,285,520,149,117,444,0,32,26,146,740,295,136,0,273,199,29,0
Karlie,7891,0,1,0,5,236,98,97,735,89,5,0,0,328,257,5,113,79,351,317,86,141,321,53,108,0,369,149,289,120,0,221,10,58,0,104,5,21,273,491,141,90,365,0,99,38,213,667,279,107,0,138,158,62,0
Karlin,0,5,0.5625823451910409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Karlo,0,325,0,1,0,0,0,0,205,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0
Karlos,0,369,0,1,0,16,0,5,158,0,0,0,0,15,8,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,5,117,0,0,0,0,0,0,0
Karlton,0,57,0,1,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
Karly,7823,0,0.9994937734129796,0,0,74,19,148,1175,91,45,0,0,344,188,12,127,17,427,246,77,75,126,75,85,0,478,239,167,48,5,173,27,36,0,253,5,0,350,446,42,101,503,0,31,0,139,613,158,160,0,251,236,11,0
Karlyn,93,0,0.9968425800631484,0,0,0,0,0,68,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Karlyne,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Karma,3312,7,0.9812574544215368,0,0,64,52,54,347,43,0,0,0,166,159,0,35,19,149,137,41,62,42,0,36,0,79,34,102,45,6,113,0,28,0,5,10,5,65,199,86,45,95,0,52,0,113,287,276,65,0,93,45,0,0
Karman,5,0,0.947935368043088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Karmello,0,33,0,1,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Karmelo,0,188,0,1,0,0,0,0,34,0,0,0,0,27,27,0,0,0,7,0,0,0,0,0,5,0,5,0,0,6,0,0,0,0,0,0,0,0,17,11,0,0,0,0,10,0,0,39,0,0,0,0,0,0,0
Karmen,2791,0,0.9982758620689656,0,0,139,41,15,255,10,0,0,0,110,241,0,42,0,103,108,6,50,89,5,59,0,211,43,69,87,0,204,0,5,0,0,0,5,11,135,14,0,5,0,89,0,109,362,0,103,0,43,23,0,0
Karmin,16,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Karmina,11,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karmyn,486,0,1,0,0,51,5,0,0,0,0,0,0,5,76,0,0,0,11,15,0,5,74,0,0,0,12,0,15,13,0,50,0,0,0,0,0,0,0,31,0,0,0,0,16,0,15,71,0,21,0,0,0,0,0
Karn,7,0,0.970414201183432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karna,84,0,0.9886578449905482,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karo,0,35,0,1,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karol,5930,392,0.8706863860447478,0,0,15,5,50,550,48,0,0,0,158,48.5,0,259,5,331,223,70,0,5,45.5,12,0,263,204,148,0,0,43,5,5,0,38.5,5,6,253.5,398,88,52,318,0,0,7,16,385.5,10,28,0,185,123,0,0
Karole,71,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0
Karolina,2301,0,1,0,0,0,0,49,523,12,20,0,0,129,6,0,0,0,599,0,0,0,0,17,0,0,10,0,5,0,0,0,0,0,0,154,0,0,329,0,0,0,5,0,0,0,0,421,0,15,0,7,0,0,0
Karoline,870,0,1,0,0,6,6,0,267,0,0,0,0,67,44,0,0,0,53,17,0,6,27,5,0,0,5,0,5,0,0,23,0,0,0,19,0,0,76,10,0,0,11,0,0,0,12,206,0,5,0,0,0,0,0
Karolyn,2264,0,1,0,0,0,5,0,445,0,0,0,0,0,0,0,168,5,156,48,113,0,5,31,0,0,249,50,46,0,0,0,0,48,0,35,0,0,227,136,60,5,50,0,0,0,0,261,5,0,0,40,71,5,0
Karolyna,13,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Karolynn,5,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karon,3887,1370,0.6915450595967473,0,0,171,104,0,194.5,25,5,10,0,87.5,103,0,145,0,183.5,161,81,37,36,6,222,0,193.5,100,104,79,5,72,0,50,0,147,0,0,158.5,106.5,114,19,100,0,43.5,16,57,336,0,58,0,36,18,21,0
Karra,36,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Karrah,21,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Karren,511,0,1,0,0,0,5,0,129,5,0,0,0,0,0,0,6,0,45,20,0,0,0,0,0,0,18,12,20,0,0,0,0,0,0,0,0,0,11,44,7,0,5,0,0,0,6,100,62,0,0,0,16,0,0
Karri,2352,0,1,0,0,0,6,14,454,42,11,0,0,40,5,0,51,0,145,110,5,0,8,0,0,0,301,127,74,0,0,0,0,17,0,0,0,0,78,203,86,42,37,0,0,5,11,213,5,16,0,89,146,11,0
Karrie,7131,0,1,0,0,44,64,68,1037,116,42,0,0,235,46,0,152,27,537,289,71,73,49,47,61,10,732,211,181,0,11,79,10,65,5,40,0,0,371,525,177,128,277,0,6,0,84,513,113,44,0,230,334,27,0
Karriem,0,128,0,0.9897750511247444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,61,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Karrigan,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Karrin,10,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karrina,5,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karrington,370,0,0.8198451794510908,0,0,13,5,0,22,0,0,0,0,6,44,0,0,0,0,5,0,0,19,0,0,0,5,0,0,0,0,45,0,0,0,0,0,0,5,5,0,0,0,0,7,0,44,140,0,5,0,0,0,0,0
Karrisa,6,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karry,148,13,0.6514657980456026,0,0,0,0,0,78,0,0,0,0,0,6,0,0,0,9,5,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0
Karsen,328,1065,0,0.6018929310854777,0,41,16,10,34,6,0,0,0,29.5,29,0,44,5,39,26.5,8,27,69,0,0,0,77,13,39.5,15,0,24,7,0,0,0,0,0,18.5,56,11,6,7,0,5.5,0,28,146.5,55,13,0,35,19,0,5
Karson,443,9276,0,0.8722356671951932,0,175,233,144,438,102,0,0,0,161.5,227,5,212,131,158.5,357,98,134,408,5,58,6,173.5,146,182,224,57,187.5,35,99,5,6,0,25,194,244.5,159.5,127,231,0,90,30,153.5,573.5,394,48,10,195,217,75,18
Karsten,0,917,0,0.9469235970250168,0,5,0,59,192,5,0,0,0,24,0,0,18,0,27,15,6,0,0,0,0,0,59,48,16,0,0,6,0,0,0,0,0,0,16,5,68,10,0,0,0,0,10,136,35,7,0,103,47,0,0
Karston,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,17,0,0,0,0,0,0
Karsyn,3694,344,0.8485620677102294,0,0,66.5,50,25,98.5,25,0,0,0,71.5,103,0,47.5,0,110,80.5,115,57.5,98.5,0,22,0,77.5,10,82,43,5,254,0,62,0,0,0,0,11,113,91,17,27.5,0,49,5,87,341.5,16,47,0,61,18,19,5
Karsynn,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
Karter,891,9296,0,0.8778699257965954,9,154.5,66,50.5,237,70,45,35,27,191,274.5,16,102,93,190.5,180,64.5,80.5,218.5,23,132,18,213.5,185,181,207,40,192.5,49,101,16,67.5,10,25,212,302.5,93,44,199,0,125,53,135,472,190,84,0,87.5,111.5,23,6
Karthik,0,427,0,1,0,0,0,0,199,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,67,0,0,16,0,0,0,5,0,0,0,0,103,0,6,0,5,0,0,0
Karthika,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karthikeya,0,7,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kartier,0,12,0,0.8974358974358975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Kartik,0,30,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karver,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
Kary,266,82,0.5749024317021916,0,0,0,0,5,87.5,0,0,0,0,5,0,0,0,0,15,5,0,0,10,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,27,16,0,0,0,0,0,0,0,27,5,0,0,0,0,0,0
Karyl,526,0,1,0,0,0,0,0,46,11,0,0,0,0,0,0,5,0,113,5,10,0,0,17,0,0,70,20,5,0,0,0,0,0,0,14,0,0,92,41,0,5,27,0,0,0,0,5,0,0,0,11,29,0,0
Karyme,1469,0,1,0,0,0,0,163,423,38,0,0,0,23,22,0,0,0,54,0,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,22,6,5,0,0,0,0,0,0,0,0,691,0,0,0,0,0,0,0
Karyn,10493,0,0.9996442040845372,0,0,23,0,39,1682,55,180,39,0,266,84,0,29,0,1349,221,7,28,74,676,117,36,712,173,114,11,5,69,0,7,13,517,0,0,1423,589,0,80,663,28,5,0,66,539,35,125,0,191,223,0,0
Karyna,283,0,1,0,0,0,0,0,173,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0
Karys,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0
Karyssa,171,0,1,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0
